X,Y,item,pagerank,chosen
13.390346,6.8548746,音乐分享官,0.03258716980240053,1.0
1.8684663,-2.2105877,音乐,0.04850216366371257,1.0
5.895568,-13.042394,二次元,0.0007546731500571214,1.0
-6.5264516,23.57485,乐评盘点,0.04122998611903993,1.0
5.3368707,21.844234,嘻哈,0.005283986221684533,1.0
-15.026751,8.748102,动漫音乐,0.0007546731500571214,1.0
-10.432462,-9.903723,One last kiss,0.0007546731500571214,1.0
19.857634,-12.814896,极乐净土,0.0012089820897708196,1.0
-6.886166,5.641595,ACG音乐,0.0007546731500571214,1.0
-8.254437,16.386806,音乐研究所,0.0007546731500571214,1.0
-0.19575845,-20.787062,动画,0.0007546731500571214,1.0
-19.367876,16.7937,配音,0.0007546731500571214,1.0
-2.2592008,-13.559867,日本,0.0007546731500571214,1.0
-8.596887,-16.165981,AMV,0.002539482390285891,1.0
3.866474,-21.09311,动画短片群星计划,0.03023021433210841,1.0
12.616896,-2.1793034,萌娃,0.03739597931252764,1.0
-11.630613,27.719398,2023新年音乐大作战,0.03791449887389497,1.0
-13.40095,19.364176,知识分享官,0.03394709740198727,1.0
-14.712135,-13.229572,演奏挑战赛,0.027422862157187762,1.0
-15.477826,14.091722,日语,0.03052378498415162,1.0
15.240186,-4.5133243,必剪创作,0.0015825741818187484,1.0
-9.449919,-5.16834,翻唱挑战赛,0.003290996243907925,1.0
-14.414297,-9.245548,钢琴,0.0007425063482022483,1.0
2.3201628,3.22329,政在联动中,0.0007425063482022483,1.0
8.477057,-19.436207,动画加工厂,0.00771677867166963,1.0
16.679722,-16.729988,浪姐教你跳极乐净土,0.0007425063482022483,1.0
-5.446779,10.988401,音乐综合,0.0016758117350941279,1.0
-8.460537,-3.233377,翻唱,0.002525771643475221,1.0
-13.041256,3.3441117,你的名字,0.0007425063482022483,1.0
-9.310896,-12.819837,新世纪福音战士,0.002474999440965006,1.0
2.9325387,11.256049,音乐安利大赏,0.0007425063482022483,1.0
-3.926319,0.55601203,新世代音乐人计划女生季,0.0007732023092878926,1.0
3.056539,-14.059735,看一遍就爱上的日语现场,0.007309144682572382,1.0
15.540817,-10.077365,BML,0.0029720766095978394,1.0
8.35797,-15.016705,二次元中二小剧场,0.0007732023092878926,1.0
3.2827244,-9.459536,音乐现场,0.002649750041888095,1.0
17.835577,-14.023845,一起看姐姐72面,0.0007732023092878926,1.0
19.300797,-8.38809,再跳一遍《极乐净土》回忆杀,0.0012147211472198793,1.0
-3.8462236,4.018441,水树奈奈,0.0012041031590598098,1.0
-14.165065,13.836468,中岛美嘉,0.0007732023092878926,1.0
3.2289581,-9.417801,LIVE,0.0007732023092878926,1.0
3.316741,-4.4952908,干杯音乐节,0.0007732023092878926,1.0
-2.1062717,-3.7461665,张国荣逝世20周年纪念,0.0007732023092878926,1.0
5.387025,-8.837687,美依礼芽,0.00163801016725601,1.0
14.071957,-12.543114,娱乐,0.0007425063482022483,1.0
17.529354,-9.303484,极乐净土三人组金曲心动挑战,0.0007425063482022483,1.0
-15.595398,16.415339,知识,0.0007425063482022483,0.0
4.2146864,5.302977,歌曲,0.0007425063482022483,0.0
-6.309351,10.405755,音乐选集,0.0007425063482022483,0.0
12.368889,-4.570382,生活,0.0020636645823591555,1.0
-6.9456415,13.727718,流行音乐,0.0007425063482022483,1.0
-13.96283,-8.917361,演奏,0.0020080035992075967,1.0
-4.610151,10.90194,音乐分享官5.0,0.002036883121532447,1.0
3.543636,-9.696466,演唱会,0.0007425063482022483,0.0
16.078867,-14.584052,MARiA,0.0011516733320468312,0.0
-6.2242355,10.464579,听歌,0.0007425063482022483,0.0
3.1229842,-9.591676,日语现场,0.0025699329482640944,0.0
3.1106162,1.3984721,社会,0.0011857464647000344,0.0
-7.1134334,8.602521,纯音乐,0.0007425063482022483,0.0
2.8438225,-9.673984,动漫歌曲,0.0007425063482022483,0.0
1.8559875,15.487298,MV,0.0011857464647000344,0.0
-5.43338,9.634078,BGM,0.0011857464647000344,0.0
-4.5288143,8.281539,治愈,0.0007425063482022483,0.0
1.7645636,13.564225,欧美音乐,0.0007425063482022483,0.0
-7.6720796,-13.856864,MAD.AMV,0.0007425063482022483,0.0
-6.8776774,10.277161,精选歌单,0.0007425063482022483,0.0
-5.002333,8.382144,高音质,0.0007425063482022483,0.0
-7.6728973,-13.795182,MAD·AMV,0.0007425063482022483,0.0
-10.920068,5.027892,EVA,0.0007425063482022483,0.0
-6.81058,3.579729,综合,0.0007425063482022483,0.0
-10.171184,26.095741,音乐榜单资讯,0.007000669430463728,0.0
-11.139386,24.69401,音乐推荐,0.0025969967776415747,0.0
2.0563145,-20.058113,短片·手书·配音,0.0007425063482022483,0.0
16.84124,-14.444642,GARNiDELiA,0.0007425063482022483,0.0
-5.0203547,8.286431,音乐分享官7.0,0.001228843183411427,0.0
16.147423,-12.471408,星动安利大作战·初夏篇,0.0007425063482022483,0.0
14.858124,-12.865677,综艺,0.0007425063482022483,0.0
2.7395613,-0.88305247,KPOP人集合企划,0.0007425063482022483,0.0
16.826569,-14.394932,乘风2023,0.0007425063482022483,0.0
-10.741255,16.082037,学习,0.0007425063482022483,0.0
-6.097614,-13.206907,搞笑,0.000726018625446569,0.0
-5.3222294,9.919084,歌单,0.000726018625446569,0.0
19.927435,-9.715392,宅舞,0.0011514480428354173,0.0
19.922806,-9.713051,舞蹈,0.000726018625446569,0.0
8.349093,-13.380954,动漫,0.000726018625446569,0.0
4.8142977,17.654444,经典,0.000726018625446569,0.0
-7.6781545,-8.325059,主题曲,0.004783461209934806,0.0
0.2516391,-5.0922055,现场,0.005075490859850826,0.0
-0.48371643,-7.030941,4K,0.0015969746098955853,0.0
-8.372346,9.003501,盘点排行,0.002086217828304164,0.0
-7.3418627,-13.397259,MAD,0.0011744515757061366,0.0
1.5694942,22.66161,bilibili新星计划,0.0007201426359924384,0.0
8.514916,-18.478006,动画嘉年华2022·至燃之夏,0.0007201426359924384,0.0
4.7467465,18.018173,音乐制作,0.0007201426359924384,0.0
-2.6650734,21.120314,中文说唱,0.0007425063482022483,0.0
-14.44247,18.328758,大学,0.0007425063482022483,0.0
-10.926842,-15.206512,某科学的超电磁炮,0.0007425063482022483,0.0
-1.920612,-11.60384,中国,0.0007425063482022483,0.0
10.566608,-18.504694,MMD·3D,0.0007425063482022483,0.0
-2.7752807,21.132404,说唱,0.0011968152879159467,0.0
-10.85813,24.048132,音乐分享官6.0,0.0012114298724117494,0.0
-8.834306,-5.7082243,COVER,0.0007425063482022483,0.0
5.085658,5.006473,校园,0.0012114298724117494,0.0
1.8379222,15.402727,编曲,0.0015877028885147259,0.0
-2.7449806,21.12484,乐评,0.0015877028885147259,0.0
3.4472687,-19.470304,动画短片群星计划 第七期,0.0015882841045474615,0.0
-2.637037,21.120169,音乐玩家招募令,0.000711576431345729,0.0
11.056048,-2.3835764,治愈系,0.000711576431345729,0.0
14.173989,2.5192926,别人的世界,0.0024112511647098127,0.0
-10.276131,25.904099,2023年,0.000711576431345729,0.0
-12.664056,19.689804,人文,0.000711576431345729,0.0
-2.7291524,21.103361,RAP,0.004403658934853672,0.0
14.178029,2.5161693,红石音乐,0.0016140208318031403,0.0
-8.616928,-3.9346094,男声,0.0015882841045474615,0.0
2.2215462,2.0025592,毕业,0.0015692028345259486,0.0
-8.626155,-4.014451,唱歌,0.0006844438800961755,0.0
19.98183,-10.757535,尬舞,0.0011276839965939619,0.0
14.164859,2.5182927,单机游戏,0.0030617965544718737,0.0
0.3529375,-21.257654,动画短片,0.0011454845861459115,0.0
2.1226237,12.5092535,英文歌曲,0.0011454845861459115,0.0
-13.227955,17.739464,女生,0.0015751221681671362,0.0
-2.6262274,0.15799902,原创歌曲,0.004130691065081339,0.0
7.9000664,-14.390856,二刺螈,0.003672368377885156,0.0
-2.696954,21.105228,欧美,0.002400748713478534,0.0
5.0233374,5.0282254,学生,0.000711576431345729,0.0
-12.795929,-9.524853,钢琴演奏,0.000711576431345729,0.0
-8.025824,8.694724,盘点,0.000711576431345729,0.0
2.0898838,1.8227395,资讯,0.004979845989831695,0.0
-0.019934658,-20.001936,3D,0.000711576431345729,0.0
16.98842,-13.358849,小美,0.0023678554436712,0.0
-10.485377,6.6572294,人气排行,0.000711576431345729,0.0
7.967001,-14.355509,分享,0.000711576431345729,0.0
-10.0483675,6.3564105,进击的巨人,0.0036419038157375475,0.0
-2.6457005,0.17387998,原创音乐,0.001516732792399142,0.0
11.865445,-4.341606,可爱,0.001091303375010294,0.0
2.1520069,1.8681751,青春,0.001091303375010294,0.0
-8.52076,2.9881852,好听,0.0011530952692777158,0.0
19.924633,-10.779209,同学,0.009939470395229466,0.0
3.772423,-13.606367,开口跪,0.0012496165535478838,0.0
-8.717018,-11.718699,最强安利王·新片风向标,0.000711576431345729,0.0
-1.5884603,-3.0442464,张国荣,0.000711576431345729,0.0
-2.7364397,21.144194,Rapper,0.000711576431345729,0.0
-10.155278,6.47024,处刑曲,0.000711576431345729,0.0
-5.0160856,7.79385,我的世界,0.000711576431345729,0.0
-10.222479,6.0865684,火影忍者,0.000711576431345729,0.0
-8.623521,9.723211,音乐盘点,0.000711576431345729,0.0
16.15026,-11.423141,原神,0.000711576431345729,0.0
7.8390965,-14.27145,中二病,0.000711576431345729,0.0
-0.5538143,-7.1966767,约尔,0.000711576431345729,0.0
-10.492199,6.792997,入耳即洗脑的神曲,0.0011370058487345772,0.0
-10.076493,6.221586,日系,0.000711576431345729,0.0
-8.671565,-11.755777,宇多田光,0.000711576431345729,0.0
3.9193907,-13.504033,粉丝音乐安利大赛2.0,0.000711576431345729,0.0
-10.17953,6.9401937,怀旧,0.000711576431345729,0.0
-8.692529,-11.82457,明日香,0.000711576431345729,0.0
-9.977696,6.672808,动漫纯音乐,0.009984713274235038,0.0
-10.029876,6.369322,动漫神曲,0.001562713088178141,0.0
-10.285008,6.833373,二次元音乐,0.001164164092493628,0.0
7.961195,-14.031984,模仿,0.000722645254561641,0.0
-9.992477,6.7398567,灌篮高手,0.001131812238406224,0.0
-8.743269,-11.8401,绫波丽,0.000722645254561641,0.0
2.1100712,-14.3654375,神曲,0.0012089820897708196,0.0
-9.923144,6.69092,鬼灭之刃,0.0007990497804009227,0.0
-7.8300858,-8.607407,日语MV,0.0007990497804009227,0.0
0.5373055,-4.234587,live,0.0007990497804009227,0.0
-18.492798,16.730127,配音教程,0.0024520750524677417,0.0
7.82699,-14.255839,B站小剧场·新春放映会,0.0007990497804009227,0.0
-18.46151,16.725122,野生技能协会,0.0007990497804009227,0.0
0.527511,-4.3433166,燃向,0.0013996881884059122,0.0
12.269816,-2.9294634,娱乐杂谈,0.0007990497804009227,0.0
-18.398893,16.725681,播音主持,0.0007990497804009227,0.0
-18.3836,16.725264,伪音,0.0007990497804009227,0.0
-18.422512,16.715788,配音素材,0.0007990497804009227,0.0
-18.508213,16.727827,播音,0.0007990497804009227,0.0
9.076236,-18.94489,原创,0.000722645254561641,0.0
9.100249,-18.91952,C4D,0.000722645254561641,0.0
-8.71482,-4.745481,bilibili校园十佳歌手大赛,0.000722645254561641,0.0
-2.1541471,-12.650276,抗日战争,0.000722645254561641,0.0
-9.2476225,16.111744,研究,0.000722645254561641,0.0
-2.1649878,-12.676715,觉醒年代,0.000722645254561641,0.0
3.7269387,-20.22863,石器时代,0.000722645254561641,0.0
-18.37566,16.71869,配音演员,0.000722645254561641,0.0
9.072589,-18.918941,技术宅,0.000722645254561641,0.0
-2.1061072,-12.632922,点亮繁星计划,0.0020008294076107004,0.0
-9.210365,16.075853,人工智能,0.0016325425515117393,0.0
-18.421242,16.715546,声优,0.001627716137687864,0.0
-18.427423,16.720873,伪音教程,0.002474999440965006,0.0
11.355104,5.9465146,瑜伽,0.000722645254561641,0.0
9.082878,-18.918285,渲染,0.000722645254561641,0.0
4.174094,21.096514,GAI,0.000722645254561641,0.0
3.768308,-20.207438,外星人,0.000722645254561641,0.0
-11.324788,27.061184,创作灵感,0.0011535461043335584,0.0
-2.1569963,-12.631119,国家英雄,0.000722645254561641,0.0
-14.865586,14.813058,校园学习,0.0012089820897708196,0.0
3.6657364,-20.221807,惊悚,0.000722645254561641,0.0
-13.273269,2.9675703,新海诚,0.000722645254561641,0.0
-2.1218882,-12.618254,七七事变,0.0012089820897708196,0.0
3.6817453,-20.190426,人类学,0.000722645254561641,0.0
-14.864292,14.718794,日语教程,0.000722645254561641,0.0
-9.243037,16.021723,深度学习,0.007790194715628493,0.0
10.007727,7.4520373,Level!,0.000722645254561641,0.0
12.253527,-2.9208555,网红,0.000722645254561641,0.0
3.1560087,22.161459,动感视频,0.000722645254561641,0.0
9.669322,6.435743,音乐教学,0.0012089820897708196,0.0
3.1688547,21.77735,FREESTYLE,0.000722645254561641,0.0
-14.880497,14.739582,日语方法,0.001232381103126512,0.0
-9.259771,16.080801,华语音乐,0.0007780721634128138,0.0
2.8321834,2.9995859,生机勃勃的春天！,0.0007780721634128138,0.0
-9.258111,16.015394,数据,0.0007780721634128138,0.0
4.164194,21.385923,Tizzy T,0.0012469956876223149,0.0
3.0059326,21.169897,2023UP！新学期！,0.0012161884828453728,0.0
10.727364,5.207424,深度睡眠,0.0007780721634128138,0.0
3.733616,-20.285952,科幻,0.002209037953868833,0.0
3.5303915,20.872704,BATTLE,0.0007780721634128138,0.0
3.7900836,21.966402,黄旭,0.0007780721634128138,0.0
-2.1463304,-12.662446,南京大屠杀,0.001201641701739822,0.0
9.066261,-18.886248,三维动画,0.000722645254561641,0.0
-14.884298,14.762731,日语教材,0.000722645254561641,0.0
3.6481874,-5.0355525,翠花不太脆,0.0012089820897708196,0.0
8.667157,6.828966,群青,0.000722645254561641,0.0
-9.1701565,16.077633,万物研究所,0.000722645254561641,0.0
-13.73026,18.45573,自信,0.000722645254561641,0.0
-13.713287,18.48403,心理学,0.0012089820897708196,0.0
-2.1549184,-4.0009694,纪念,0.000722645254561641,0.0
12.245163,-2.9889128,热播综艺,0.0007064526342805018,0.0
-3.549939,4.0264606,月咏歌呗,0.0007064526342805018,0.0
-8.71043,-4.755604,港风,0.002034570829139307,0.0
-9.203141,16.083202,互联网,0.001252216965032167,0.0
2.4486804,20.887691,小青龙,0.001175376158490003,0.0
12.239052,-2.9280086,瑶一瑶,0.001175376158490003,0.0
-2.0928402,-12.560794,靖国神社,0.0007064526342805018,0.0
11.592564,6.938734,运动,0.001175376158490003,0.0
-14.868221,14.882957,阿飞老师,0.004463536174733485,0.0
2.8645954,20.675407,Tom MacDonald,0.0007064526342805018,0.0
-9.354759,-15.7607765,南条爱乃,0.0007064526342805018,0.0
-8.2954855,22.83069,碧梨,0.0007064526342805018,0.0
10.745559,8.386308,穿越时空的思念,0.0011807265717274727,0.0
11.639115,8.236184,拍摄,0.0011807265717274727,0.0
-14.869292,14.801878,五十音,0.0007064526342805018,0.0
-3.5608869,4.028382,守护甜心,0.0007426102522949136,0.0
-13.993921,-13.236841,合奏,0.0007426102522949136,0.0
-14.902656,14.792906,日语学习,0.0007426102522949136,0.0
8.936916,7.063007,古风视频,0.0007105546172167573,0.0
16.553827,-16.181126,鬼畜,0.0007105546172167573,0.0
