X,Y,item,pagerank,chosen
-72.765564,-39.843243,graph theory,0.00028873346894493085,1.0
-10.124823,-0.9525209,chaos theory,0.00018460132851229072,1.0
-1.6266112,-20.306524,claude shannon,0.00017276619186175953,1.0
-9.988382,-32.336193,information theory,9.147009822664969e-05,1.0
6.9607487,20.964672,operations research,8.346402660663686e-05,1.0
-9.78181,-19.879023,quantum logic gate,8.920027963558534e-05,1.0
23.744205,28.692966,data mining,0.0006502442406902755,1.0
35.232086,8.47447,remote sensing,6.0993930001384697e-05,1.0
56.554276,0.962518,electromagnetic wave equation,0.00010567053286350965,1.0
-18.251986,83.31956,collective intelligence,9.993614202520717e-05,1.0
-72.107155,25.84963,empathy,0.0007275542790246409,1.0
-34.436733,-50.054283,false dilemma,6.0993930001384697e-05,1.0
-5.471871,-94.753586,low-density parity-check code,0.0005060572171075286,1.0
-31.355307,16.928013,simulated reality,9.332697436337688e-05,1.0
40.100777,-37.570095,fourier transform,0.0004189644704545158,1.0
19.313095,81.42092,digital preservation,0.0002939396889567316,1.0
-15.661928,-39.693935,superlens,9.824745632383096e-05,1.0
28.13309,36.58185,analytics,0.00013865629855775206,1.0
51.385242,53.56087,wearable computer,0.00027983576407690405,1.0
-22.257982,-8.27569,control theory,0.00021304318309358996,1.0
-46.283096,56.95682,constructed language,0.00021571952048937568,1.0
16.397549,-31.05767,spatial dependence,6.784980084592394e-05,1.0
-7.299754,27.98492,psychoacoustics,0.0005626562632556084,1.0
-74.80219,-6.857079,philosophy of perception,0.0001516914192833553,1.0
30.85128,-51.57233,correlation,0.0002715570418687455,1.0
4.3066106,75.50703,semantic web,0.0002827607936385076,1.0
-68.85759,19.011522,self-awareness,0.00044512401367660117,1.0
-22.618479,78.55992,collaborative software,0.00028980161218938687,1.0
47.431377,60.63292,transhumanism,6.672230450105495e-05,1.0
19.056023,18.873943,principal components analysis,0.0005999665179431701,1.0
49.95035,45.822266,internet of things,0.0007410129399835477,1.0
63.587086,20.029322,3d computer graphics,0.0008832253786210917,1.0
11.820954,51.992085,library,0.00020061767825308634,1.0
29.703104,66.66531,data management,0.00020371350787901427,1.0
29.098537,82.44789,openness,8.718846111947094e-05,1.0
-35.37092,71.20517,spiral of silence,0.0006939714213303387,1.0
-43.495327,-4.8656197,senses,0.0004431622249343369,1.0
-51.934673,26.237907,cognitive science,0.00017743863661602496,1.0
20.348156,-23.74755,ising model,0.0002441556137858851,1.0
3.0623927,23.06154,dynamical systems theory,0.00013725790015410284,1.0
9.81151,-7.237379,decision theory,0.00012189664168253038,1.0
46.766457,68.53505,noogenesis,0.0001456424719503657,1.0
-20.392046,2.3369875,induction (philosophy),0.00015461308979721088,1.0
61.094734,28.819548,3d printing,0.00031256747320573483,1.0
8.6191225,11.614625,conservation biology,0.00033769744661616167,1.0
11.3287325,27.224577,web analytics,0.0005904441722656599,1.0
51.907448,-44.620533,system analysis,4.247286956352868e-05,1.0
-41.370644,-74.40762,propositional calculus,0.0001921921870295061,1.0
20.744188,-71.85263,finite element method,0.0002108468509195253,0.0
15.531742,40.026684,social network analysis,0.0001959899729129131,0.0
-55.595547,53.071754,speech repetition,0.00026915442079425975,0.0
-51.321674,21.530901,cognitive psychology,7.42113696435725e-05,1.0
-52.365074,-67.71738,relational algebra,0.00048751718730153184,0.0
-57.318832,2.4395804,recognition of human individuals,0.0003677697689140354,0.0
-30.735968,77.19754,group behaviour,0.001192097706688377,0.0
-32.112682,-15.989,visual perception,0.0006821962463325207,1.0
-7.5448446,71.74402,darpa,0.00011974712153629038,0.0
8.976638,11.203479,ecology,6.652578473636727e-05,0.0
-1.0334536,35.66571,marketing research,0.00023799738462560867,0.0
10.671059,-3.5979545,system dynamics,9.176038059440422e-05,0.0
-72.375084,12.730535,animal consciousness,0.00026089251924206334,0.0
22.561926,-65.78847,interval finite element,0.00011515723482648304,0.0
-57.666283,1.446975,n170,0.00028594311459411066,0.0
-9.30318,56.17001,open source intelligence,0.00024200434437557088,0.0
51.416893,-74.33078,ieee 754,8.862274042277297e-05,0.0
-0.08337924,-25.933529,logistic function,0.00019669190321477086,0.0
-48.64914,-40.825134,cycle of poverty,4.170972253534412e-05,0.0
-38.91048,-40.70712,fuzzy logic,0.0003506837387867787,0.0
25.69148,-15.404827,optimal control,0.0007675943172372592,0.0
65.48061,24.660057,computer-aided design,6.652578473636727e-05,0.0
-22.242525,-8.271031,thermodynamic equilibrium,0.00021384876369051528,0.0
85.81687,13.671876,graphics processing unit,0.0002557917720628543,0.0
-20.562866,31.049425,artificial intelligence,0.00016427587643365164,0.0
47.661133,25.621294,smartdust,0.00030923420413408683,0.0
-39.402092,18.356646,brain–computer interface,0.0003174501697887984,0.0
-41.35582,-74.42849,truth-functional propositional logic,0.00010636304120740118,0.0
-47.017365,30.669783,meme,0.0008937663852826326,0.0
-59.32787,-59.75477,siri (software),4.2341474048201565e-05,0.0
-27.618332,55.482666,computational linguistics,9.954404508045369e-05,0.0
-19.669693,11.397538,neural network,0.00013699673696654504,0.0
-45.794945,-46.105988,catch-22 (logic),0.00022856934469117344,0.0
36.07024,-43.496353,normal distribution,0.0006698070036598926,0.0
21.57266,-17.72364,kalman filter,0.00017578135404539114,0.0
-62.569542,-6.1227345,gestalt psychology,8.906446076016609e-05,0.0
85.79811,13.690437,gpu,0.00021597096257545184,0.0
18.695738,-92.16777,forestry,0.0006932902609087179,0.0
90.73451,-6.7782674,computer cluster,4.2341474048201565e-05,0.0
67.3891,54.952724,digital footprint,4.2341474048201565e-05,0.0
-56.916904,-22.72537,map–territory relation,4.2341474048201565e-05,0.0
-14.716649,27.302828,speech recognition,4.2341474048201565e-05,0.0
5.628723,59.576992,structured query language,0.00012782383057116848,0.0
36.659245,-50.220676,fourier analysis,0.0012984529284900668,0.0
-62.099796,51.967567,language acquisition,0.00046531628071075435,0.0
-34.57225,75.74637,collective effervescence,0.0004724443636924215,0.0
53.584923,-16.477299,holography,0.0003169076313525172,0.0
13.583364,38.133404,web scraping,0.000297254212367127,0.0
-13.0664425,13.665584,biologically inspired computing,0.00012622601241115314,0.0
27.69724,81.19244,data governance,0.0005361338755706367,0.0
-57.975895,-16.539085,perception,0.0001589673095578923,0.0
-47.69248,-26.61379,color theory,0.0001498172495519003,0.0
26.985737,-46.10658,autocorrelation,6.631424597200389e-05,0.0
25.593433,76.720345,open data,0.00020148368725865759,0.0
-38.658733,30.72242,turing test,0.00024451197592331784,0.0
-59.127953,25.48894,embodied cognition,0.0002564817660925963,0.0
-31.52926,-44.077236,self-fulfilling prophecy,0.0005922895998884199,0.0
-63.399963,56.981995,linguistics,0.00013715213883320327,0.0
-10.871557,-43.50225,gamma correction,0.00044815688127085806,0.0
-19.844294,38.31408,prolog,0.0008122446306387501,0.0
13.725492,58.63212,natural-language programming,0.00010489989875991816,0.0
-16.961557,55.518063,natural language processing,0.0002451010769294146,0.0
-76.75767,25.803555,theory of mind,6.896947409387014e-05,0.0
45.43039,53.03279,robotic mapping,0.00013663013561602362,0.0
-19.51538,12.930085,artificial neural network,0.0002751713537088264,0.0
-38.199146,69.97476,crowd psychology,0.0005649694494286151,0.0
-13.437286,79.90661,collaborative filtering,0.0009563471070257761,0.0
10.96697,-31.268637,sound card,0.00010632493944159095,0.0
28.321308,-35.611725,newton's method,0.001092372461457126,0.0
-9.4131155,-7.0467863,distinction of blue and green in various languages,0.00039006309070721806,0.0
48.71853,-77.792336,floating point,0.0003402953702638784,0.0
15.638919,-38.497036,conceptual model,0.0003856811912378525,0.0
-43.84596,-50.31185,many-valued logic,0.0007502130257823038,0.0
71.287994,35.63774,open-source software,8.017828216147751e-05,0.0
15.994012,-90.42365,silviculture,0.0005043231262298851,0.0
46.67009,-3.7688298,derivative work,0.0004794478208564535,0.0
-58.964565,64.48993,virtual world language learning,0.00010127319499860334,0.0
-50.081207,-63.79772,first-order logic,8.929770481900155e-05,0.0
-14.721123,27.298042,speech recognition software in healthcare,0.00041659178080767124,0.0
26.384583,48.96808,immunity to change,0.00022532179590919432,0.0
-40.61142,47.78774,origin of language,0.0002606077741242808,0.0
83.537544,1.9286046,stream processing,0.0002116703728008317,0.0
-17.775839,-63.71783,logic gate,0.0003752798618456666,0.0
-47.6374,4.566273,prosopagnosia,0.0008511061820132289,0.0
19.687986,85.23791,system integration,4.3269434218413425e-05,0.0
-28.397284,11.126021,mathematical neuroscience,0.00010166333826959488,0.0
-24.554625,31.09166,problem shaping,0.0005154805789210279,0.0
8.139801,3.2407625,sentence case,0.0006295847456418502,0.0
16.201206,-26.02212,stochastic process,0.001495376048655065,0.0
-5.614065,57.276653,distributional semantics,0.0002965935898083047,0.0
-90.301025,-17.106548,mental model,0.0006764809757161851,0.0
-26.610096,-4.408642,cognitive architecture,0.00019953806698248984,0.0
-37.95801,51.26959,basic english,0.00047201644563220325,0.0
-27.029413,19.086658,social complexity,0.0002508235986655859,0.0
-39.36624,-45.260464,principle of bivalence,4.3269434218413425e-05,0.0
48.837887,67.702255,human enhancement,0.0007654817014348781,0.0
-67.642006,-15.311508,optical illusion,0.00015945394445553718,0.0
-49.375767,-60.22241,indicator function,0.00046691697686518493,0.0
-39.40503,-75.904175,exclusive or,0.00034439443682432306,0.0
-9.67695,-85.70728,3gpp,0.0012941714465829414,0.0
-24.554869,31.093525,problem finding,0.0005432192232783467,0.0
-28.319736,-74.55023,mereology,0.0009979682057909853,0.0
27.032518,59.60617,big data,0.00020879753818847416,0.0
56.803986,29.41515,virtual reality,0.0009058940298446621,0.0
58.936253,-46.546146,analog signal processing,0.0003334337899060597,0.0
-44.60261,20.649712,artificial consciousness,4.3269434218413425e-05,0.0
48.894924,-34.491924,impulse response,0.0004900226175358278,0.0
-26.359118,-22.174273,eye care professional,4.747285893249017e-05,0.0
13.465244,-8.999627,black box,4.747285893249017e-05,0.0
71.92529,-9.920514,bus (computing),0.00024073947225649946,0.0
-16.956816,55.518616,natural-language processing,4.747285893249017e-05,1.0
54.74011,-39.621613,series and parallel circuits,0.0002980636997914483,0.0
27.009518,-6.414771,monte carlo method,0.0004792894683830315,0.0
-12.845726,-25.127487,optimal design,0.00021760238660042976,0.0
-26.578848,-77.93202,boolean algebra (structure),0.0004517922874180706,0.0
56.521206,58.532955,diary,8.623898322482031e-05,0.0
-19.08042,73.31568,keeping up with the joneses,0.00019451657903312873,0.0
-62.391518,25.991518,affect (psychology),8.31918039858233e-05,0.0
77.602745,-31.511026,channel i/o,4.91977899553249e-05,0.0
25.598326,-22.699186,model selection,0.00012050275931141286,0.0
5.441129,35.262306,pattern matching,8.764070171240739e-05,0.0
75.1386,40.95703,mono (software),5.075168095781177e-05,0.0
40.115562,-43.19863,signal processing,0.00036821556758858374,0.0
-10.667149,-87.192444,wimax,0.0004578181307453485,0.0
61.666378,-42.042316,electronics,4.4963490711873137e-05,0.0
-48.374275,-39.85899,cycle of violence,0.0004906597070960332,0.0
-51.151726,-14.333624,infrasound,0.0011228628796448976,0.0
-89.91676,-2.0518966,intentional stance,4.4963490711873137e-05,0.0
-31.530159,39.73106,collective decision-making,4.4963490711873137e-05,0.0
11.374501,6.830319,racial profiling,4.4963490711873137e-05,0.0
-67.680466,-15.339097,visual illusion,4.4963490711873137e-05,0.0
16.99317,36.672226,cluster analysis,7.464344091404128e-05,0.0
84.63393,-9.37749,parallel computing,4.4963490711873137e-05,0.0
-58.465664,60.805332,language education,0.00021472132610755908,0.0
-7.954089,73.05085,the wisdom of crowds,0.00017752703675930819,0.0
56.76731,-44.000645,digital filter,0.00025896838030153944,0.0
-5.501603,8.468069,multivariate analysis,0.00023515285365760131,0.0
-59.032,-29.560223,symbol grounding,0.000670006740378354,0.0
-18.402195,-31.384567,validity (statistics),0.0005188294875397382,0.0
92.538055,-1.8738939,high performance computing,0.00043078751560219936,0.0
-37.917595,-66.88306,intuitionistic propositional calculus,0.0004621702414213109,0.0
34.056644,78.50614,open-source hardware,8.836904399180424e-05,0.0
-55.15753,57.93797,language transfer,0.0001620134566709007,0.0
